report_date,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt
2013-07-28,844888486.0,816316315.0,36255382.0,36164421.0,32964064.0,3200357.0,-13673812.843659341,1161872.0,6521339.0,6521339.0,0.0,90961.0
2013-07-29,879801198.0,844888486.0,53512076.0,53423360.0,41820041.0,11603319.0,-3200178.09640038,1202332.0,17397032.0,17397032.0,0.0,88716.0
2013-07-30,914233859.0,879801198.0,47481243.0,47387817.0,33779762.0,13608055.0,-7919731.654678404,1318647.0,11729935.0,11729935.0,0.0,93426.0
2013-07-31,959269456.0,914233859.0,54569637.0,54465204.0,46575247.0,7889957.0,-11635384.128583342,1191442.0,8342598.0,8342598.0,0.0,104433.0
2013-08-01,993774950.0,959269456.0,53369962.0,53261431.0,29717147.0,23544284.0,537536.5620491952,1935577.0,16928891.0,16928891.0,0.0,108531.0
2013-08-02,991688717.0,993774950.0,38064536.0,37949861.0,25198904.0,12750957.0,20997093.91046007,1140935.0,39009834.0,39009834.0,0.0,114675.0
2013-08-03,992582709.0,991688717.0,21595789.0,21479421.0,10093238.0,11386183.0,-3156008.491390303,1725397.0,18976400.0,18976400.0,0.0,116368.0
2013-08-04,1030063998.0,992582709.0,45745254.0,45630463.0,41159712.0,4470751.0,-12569608.776793897,1389042.0,6874923.0,6874923.0,0.0,114791.0
2013-08-05,1057898694.0,1030063998.0,43632203.0,43520180.0,18112798.0,25407382.0,-6930290.536825404,1757807.0,14039700.0,14039700.0,0.0,112023.0
2013-08-06,1092363491.0,1057898694.0,50866184.0,50749514.0,38122413.0,12627101.0,-4898640.445008367,2956008.0,13445379.0,13445379.0,0.0,116670.0
2013-08-07,1106562866.0,1092363491.0,43908081.0,43781998.0,29774898.0,14007100.0,7842991.209477365,1552975.0,28155731.0,28155731.0,0.0,126083.0
2013-08-08,1121504665.0,1106562866.0,44493490.0,44364177.0,32476695.0,11887482.0,1426217.0467368364,1136867.0,28414824.0,28414824.0,0.0,129313.0
2013-08-09,1124798836.0,1121504665.0,33425186.0,33294291.0,26619531.0,6674760.0,-488044.47966712713,3500833.0,26630182.0,26630182.0,0.0,130895.0
2013-08-10,1118799735.0,1124798836.0,20615307.0,20482505.0,15003071.0,5479434.0,2686065.0283781886,1290443.0,25323965.0,25323965.0,0.0,132802.0
2013-08-11,1158946598.0,1118799735.0,55519543.0,55388879.0,49401320.0,5987559.0,-7742908.793483734,925608.0,14447072.0,14447072.0,0.0,130664.0
2013-08-12,1224880431.0,1158946598.0,94520502.0,94394024.0,77433832.0,16960192.0,2050100.7010273337,2062992.0,26523677.0,26523677.0,0.0,126478.0
2013-08-13,1244810922.0,1224880431.0,48720919.0,48590757.0,28460439.0,20130318.0,104513.24598184228,3646077.0,25144251.0,25144251.0,0.0,130162.0
2013-08-14,1260320406.0,1244810922.0,30541167.0,30394880.0,22991641.0,7403239.0,-16953570.985594183,2060843.0,12970840.0,12970840.0,0.0,146287.0
2013-08-15,1250082301.0,1260320406.0,42421222.0,42271280.0,30267955.0,12003325.0,26049106.38082069,6412165.0,46247162.0,46247162.0,0.0,149942.0
2013-08-16,1258025993.0,1250082301.0,41683536.0,41535972.0,29961502.0,11574470.0,-7304603.6005883515,1588741.0,32151103.0,32151103.0,0.0,147564.0
2013-08-17,1271021529.0,1258025993.0,17670519.0,17522875.0,10792404.0,6730471.0,-25469706.60578841,1555761.0,3119222.0,3119222.0,0.0,147644.0
2013-08-18,1315506321.0,1271021529.0,59703092.0,59555804.0,48363051.0,11192753.0,-511837.5340857506,1049130.0,14169170.0,13607144.0,562026.0,147288.0
2013-08-19,1396351270.0,1315506321.0,109184209.0,109039743.0,93558910.0,15480833.0,877585.2250134349,2827001.0,25512259.0,24585884.0,926375.0,144466.0
2013-08-20,1419895554.0,1396351270.0,53675509.0,53525266.0,32336915.0,21188351.0,1441339.0752228796,2331156.0,27800069.0,22614527.0,5185542.0,150243.0
2013-08-21,1428096658.0,1419895554.0,38184446.0,38016570.0,22840717.0,15175853.0,-932552.6593635082,1487466.0,28495876.0,28056688.0,439188.0,167876.0
2013-08-22,1492226723.0,1428096658.0,89130737.0,88961196.0,75601493.0,13359703.0,-12272086.30149442,2011337.0,22989335.0,4751853.0,18237482.0,169541.0
2013-08-23,1504424975.0,1492226723.0,37878575.0,37707135.0,21923609.0,15783526.0,-7265322.438186288,2928413.0,22751910.0,16963681.0,5788229.0,171440.0
2013-08-24,1534475645.0,1504424975.0,44367268.0,44188538.0,32022342.0,12166196.0,-7696921.126778871,3151997.0,11164601.0,5951141.0,5213460.0,178730.0
2013-08-25,1559664125.0,1534475645.0,43306288.0,43128521.0,28531519.0,14597002.0,41839.02819916606,1946279.0,16171529.0,8774008.0,7397521.0,177767.0
2013-08-26,1613522680.0,1559664125.0,74496541.0,74325753.0,50885562.0,23440191.0,-9571780.80385831,3918170.0,16719816.0,7070763.0,9649053.0,170788.0
2013-08-27,1598653075.0,1613522680.0,45268028.0,45089370.0,33855884.0,11233486.0,32423968.643289834,1713586.0,58424047.0,5683840.0,52740207.0,178658.0
2013-08-28,1611558533.0,1598653075.0,46602319.0,46414328.0,26923896.0,19490432.0,-9435253.833828032,3193850.0,30503011.0,27302135.0,3200876.0,187991.0
2013-08-29,1623132231.0,1611558533.0,47518666.0,47312464.0,36868023.0,10444441.0,-6345747.380454212,9618879.0,26326089.0,6450910.0,19875179.0,206202.0
2013-08-30,1658990323.0,1623132231.0,56488844.0,56266206.0,37466526.0,18799680.0,-18103724.134545833,7687108.0,12943644.0,6673809.0,6269835.0,222638.0
2013-08-31,1684633610.0,1658990323.0,47655303.0,47459849.0,25669538.0,21790311.0,-2388368.6675664783,3582164.0,18429852.0,16052130.0,2377722.0,195454.0
2013-09-01,1681533463.0,1684633610.0,56239802.0,56045782.0,36564187.0,19481595.0,37312994.65046659,8984938.0,50355011.0,4349781.0,46005230.0,194020.0
2013-09-02,1804592678.0,1681533463.0,140844739.0,140622201.0,103991419.0,36630782.0,-31267529.52941197,4903664.0,12881860.0,6708784.0,6173076.0,222538.0
2013-09-03,1845772414.0,1804592678.0,80507880.0,80314060.0,51070577.0,29243483.0,2040211.0187872946,3826502.0,35501642.0,13629313.0,21872329.0,193820.0
2013-09-04,1851686522.0,1845772414.0,33366708.0,33149101.0,22039123.0,11109978.0,-10632421.906534046,5123201.0,22329399.0,4079727.0,18249672.0,217607.0
2013-09-05,1868602123.0,1851686522.0,38716505.0,38491932.0,18051917.0,20440015.0,-18241410.605007768,4026090.0,17774814.0,5870621.0,11904193.0,224573.0
2013-09-06,1874107406.0,1868602123.0,38923186.0,38648043.0,17570388.0,21077655.0,4865102.4114694,2960086.0,30457817.0,16081369.0,14376448.0,275143.0
2013-09-07,1887839165.0,1874107406.0,34076183.0,33848786.0,19377542.0,14471244.0,-8669958.532221437,4674119.0,15670305.0,8126616.0,7543689.0,227397.0
2013-09-08,1911716952.0,1887839165.0,38796909.0,38571047.0,23022708.0,15548339.0,-12601403.263153344,3458751.0,11460371.0,6590099.0,4870272.0,225862.0
2013-09-09,1915408239.0,1911716952.0,49312473.0,49051334.0,28145783.0,20905551.0,16564544.260341763,5640803.0,39980383.0,22470137.0,17510246.0,261139.0
2013-09-10,1972964019.0,1915408239.0,94684143.0,94427415.0,59214774.0,35212641.0,-6393051.406536013,4737939.0,32390424.0,14101974.0,18288450.0,256728.0
2013-09-11,2000234396.0,1972964019.0,98944459.0,98709145.0,71068310.0,27640835.0,33829717.53033197,4887487.0,66786595.0,8915582.0,57871013.0,235314.0
2013-09-12,2023660860.0,2000234396.0,68573684.0,68334304.0,43875535.0,24458769.0,-11132136.182877302,6134732.0,39012488.0,6425604.0,32586884.0,239380.0
2013-09-13,2034804131.0,2023660860.0,71655946.0,71385620.0,41601351.0,29784269.0,14151923.393545687,6513431.0,53999244.0,23753632.0,30245612.0,270326.0
2013-09-14,2029466914.0,2034804131.0,30975443.0,30726657.0,14850336.0,15876321.0,-8997737.842191637,2449865.0,33862795.0,9025416.0,24837379.0,248786.0
2013-09-15,2041505882.0,2029466914.0,37059683.0,36813279.0,22142657.0,14670622.0,-16830817.98486352,2993592.0,22027123.0,15270867.0,6756256.0,246404.0
2013-09-16,2157977503.0,2041505882.0,161656210.0,161382323.0,134330619.0,27051704.0,4821177.518378437,4585488.0,40599101.0,10354185.0,30244916.0,273887.0
2013-09-17,2175921520.0,2157977503.0,76204815.0,75960756.0,50504307.0,25456449.0,8394058.094288766,3075100.0,55185698.0,18859824.0,36325874.0,244059.0
2013-09-18,2171644907.0,2175921520.0,42926608.0,42645589.0,27232465.0,15413124.0,-6044009.904485583,2788140.0,44415081.0,23818473.0,20596608.0,281019.0
2013-09-19,2185004443.0,2171644907.0,24778048.0,24509091.0,12890601.0,11618490.0,-39455679.39417374,2197881.0,9220631.0,6772365.0,2448266.0,268957.0
2013-09-20,2198181951.0,2185004443.0,28365762.0,28094290.0,18054480.0,10039810.0,-19154662.65764594,2462918.0,12725336.0,3457926.0,9267410.0,271472.0
2013-09-21,2203992112.0,2198181951.0,32406340.0,32133842.0,18601415.0,13532427.0,3744102.865875423,2655841.0,23940338.0,17880107.0,6060231.0,272498.0
2013-09-22,2223544226.0,2203992112.0,67514169.0,67243692.0,36029859.0,31213833.0,19171096.633020222,4795752.0,43166303.0,22340098.0,20826205.0,270477.0
2013-09-23,2219916507.0,2223544226.0,54658160.0,54396879.0,22328835.0,32068044.0,13295057.443875909,13664826.0,44621053.0,30024517.0,14596536.0,261281.0
2013-09-24,2237486574.0,2219916507.0,74250859.0,73973408.0,48700610.0,25272798.0,-1627663.755248487,6876331.0,49804461.0,22552195.0,27252266.0,277451.0
2013-09-25,2209922580.0,2237486574.0,47274168.0,46973702.0,20104663.0,26869039.0,19729742.495467067,3878952.0,70959210.0,41253857.0,29705353.0,300466.0
2013-09-26,2230173744.0,2209922580.0,68718693.0,68406175.0,50986446.0,17419729.0,-10640500.542789102,8338252.0,40129277.0,21599517.0,18529760.0,312518.0
2013-09-27,2244700262.0,2230173744.0,42166121.0,41868120.0,27267839.0,14600281.0,-23897434.093517065,3797939.0,23841664.0,11564733.0,12276931.0,298001.0
2013-09-28,2226590340.0,2244700262.0,39995798.0,39706452.0,14563705.0,25142747.0,21887509.895948112,6761391.0,51344329.0,16876243.0,34468086.0,289346.0
2013-09-29,2220728986.0,2226590340.0,34433848.0,34151131.0,14055266.0,20095865.0,-11571871.360918462,6378811.0,33916391.0,22588058.0,11328333.0,282717.0
2013-09-30,2218945683.0,2220728986.0,28398050.0,28118755.0,8182452.0,19936303.0,-21538390.12246394,9842291.0,20339062.0,14254160.0,6084902.0,279295.0
2013-10-01,2225269915.0,2218945683.0,19137499.0,18857154.0,6502928.0,12354226.0,-36936584.86727202,2004563.0,10808704.0,7433180.0,3375524.0,280345.0
2013-10-02,2229598749.0,2225269915.0,11562708.0,11272068.0,4072819.0,7199249.0,-32550068.71053925,2386169.0,4847705.0,2880222.0,1967483.0,290640.0
2013-10-03,2233476680.0,2229598749.0,10101194.0,9809448.0,4241086.0,5568362.0,-18264709.683617383,1502285.0,4720978.0,1589382.0,3131596.0,291746.0
2013-10-04,2229972019.0,2233476680.0,19907689.0,19615445.0,8598422.0,11017023.0,3217871.8621741533,4280664.0,19131686.0,11492105.0,7639581.0,292244.0
2013-10-05,2242370252.0,2229972019.0,26364686.0,26074038.0,16185006.0,9889032.0,-11742837.13192895,1514007.0,12452446.0,10249721.0,2202725.0,290648.0
2013-10-06,2267636377.0,2242370252.0,38730653.0,38442637.0,26616850.0,11825787.0,-14362742.6603868,2931570.0,10532958.0,8922594.0,1610364.0,288016.0
2013-10-07,2281539710.0,2267636377.0,42797733.0,42511148.0,29976033.0,12535115.0,-272428.1504083574,6620676.0,22273724.0,7474553.0,14799171.0,286585.0
2013-10-08,2313490526.0,2281539710.0,109806912.0,109484867.0,70814343.0,38670524.0,40623875.976502776,7122908.0,70733188.0,11651151.0,59082037.0,322045.0
2013-10-09,2351913449.0,2313490526.0,72422299.0,72136946.0,38830790.0,33306156.0,-23398207.54737833,8883001.0,25116375.0,10678490.0,14437885.0,285353.0
2013-10-10,2371763531.0,2351913449.0,72094613.0,71796476.0,36544934.0,35251542.0,12586394.650027335,7061370.0,45183161.0,11880117.0,33303044.0,298137.0
2013-10-11,2426771815.0,2371763531.0,82674757.0,82372594.0,43296363.0,39076231.0,-18360835.763144076,3564500.0,24101973.0,12783375.0,11318598.0,302163.0
2013-10-12,2477349968.0,2426771815.0,81901136.0,81593823.0,42609762.0,38984061.0,-6729711.956643224,6943327.0,24379656.0,6524375.0,17855281.0,307313.0
2013-10-13,2516649474.0,2477349968.0,71149981.0,70845311.0,32822745.0,38022566.0,-4797805.765083969,4273577.0,27576898.0,10611383.0,16965515.0,304670.0
2013-10-14,2606312149.0,2516649474.0,130315300.0,130020702.0,75489865.0,54530837.0,-2890734.981372595,7783174.0,32869451.0,14896890.0,17972561.0,294598.0
2013-10-15,2656917255.0,2606312149.0,85704304.0,85388933.0,41656981.0,43731952.0,-16647928.664140582,7010950.0,28088248.0,10639886.0,17448362.0,315371.0
2013-10-16,2706603364.0,2656917255.0,100948091.0,100610077.0,49684423.0,50925654.0,7842431.352127612,8108405.0,43153577.0,8534326.0,34619251.0,338014.0
2013-10-17,2770531817.0,2706603364.0,87203217.0,86867001.0,35808629.0,51058372.0,-20856234.35721603,5594997.0,17679767.0,4512267.0,13167500.0,336216.0
2013-10-18,2852744912.0,2770531817.0,98151450.0,97805294.0,49716816.0,48088478.0,-18258430.911865562,4197983.0,11740372.0,9265936.0,2474436.0,346156.0
2013-10-19,2879208658.0,2852744912.0,53148443.0,52794624.0,17807708.0,34986916.0,-1969228.8752643466,7939723.0,18744974.0,7947251.0,10797723.0,353819.0
2013-10-20,2876090997.0,2879208658.0,47766681.0,47414924.0,23808286.0,23606638.0,17994471.283418685,4669856.0,46214486.0,3590393.0,42624093.0,351757.0
2013-10-21,2936339884.0,2876090997.0,106030290.0,105669458.0,38771841.0,66897617.0,-3092498.0923288763,15776938.0,30004465.0,12306385.0,17698080.0,360832.0
2013-10-22,2985778843.0,2936339884.0,145611496.0,145262654.0,80208449.0,65054205.0,42078634.566832185,17065810.0,79106727.0,39792495.0,39314232.0,348842.0
2013-10-23,3018083493.0,2985778843.0,106093112.0,105727597.0,55822529.0,49905068.0,2916587.3892289996,12090715.0,61697747.0,24671186.0,37026561.0,365515.0
2013-10-24,3029430402.0,3018083493.0,69530830.0,69158484.0,20287230.0,48871254.0,-3276568.2584061027,7363228.0,50820693.0,24085834.0,26734859.0,372346.0
2013-10-25,3047141053.0,3029430402.0,69936453.0,69558797.0,26323562.0,43235235.0,-531403.7530664206,11129979.0,41095823.0,15388480.0,25707343.0,377656.0
2013-10-26,3053536348.0,3047141053.0,55752506.0,55373965.0,14759985.0,40613980.0,-4768551.263032436,4620277.0,44736934.0,3869269.0,40867665.0,378541.0
2013-10-27,3075023321.0,3053536348.0,68007543.0,67634331.0,36450109.0,31184222.0,-7543123.942993045,11575035.0,34945535.0,22721764.0,12223771.0,373212.0
2013-10-28,3149927232.0,3075023321.0,129993375.0,129632574.0,67259575.0,62372999.0,-1355657.990526259,12996206.0,42093258.0,16468981.0,25624277.0,360801.0
2013-10-29,3208924908.0,3149927232.0,102050144.0,101671985.0,50888468.0,50783517.0,-24557185.20537722,5155539.0,37896929.0,22855535.0,15041394.0,378159.0
2013-10-30,3254679467.0,3208924908.0,109663260.0,109262475.0,57375950.0,51886525.0,8769363.825834334,7047733.0,56860968.0,22494418.0,34366550.0,400785.0
2013-10-31,3289998335.0,3254679467.0,90926701.0,90518963.0,33377309.0,57141654.0,3143560.51120615,9967594.0,45640239.0,9460426.0,36179813.0,407738.0
2013-11-01,3373970161.0,3289998335.0,150904945.0,150490888.0,97662024.0,52828864.0,17433494.397206664,8910803.0,58022316.0,20798916.0,37223400.0,414057.0
2013-11-02,3409396955.0,3373970161.0,62132300.0,61714348.0,23865307.0,37849041.0,-31072074.376659453,9215431.0,17490075.0,7143672.0,10346403.0,417952.0
2013-11-03,3447209071.0,3409396955.0,68707870.0,68291959.0,30519678.0,37772281.0,-16289246.132338464,8410792.0,22484962.0,14516429.0,7968533.0,415911.0
2013-11-04,3616266423.0,3447209071.0,300027403.0,299614565.0,237955005.0,61659560.0,82686126.80705792,7225760.0,123744291.0,8145407.0,115598884.0,412838.0
2013-11-05,3714481373.0,3616266423.0,180904814.0,180478015.0,64596913.0,115881102.0,-12002768.992630005,12228633.0,70461231.0,14710337.0,55750894.0,426799.0
2013-11-06,3764248463.0,3714481373.0,181474910.0,181014598.0,38422060.0,142592538.0,51167002.10419363,19226831.0,112480989.0,49152384.0,63328605.0,460312.0
2013-11-07,3848905475.0,3764248463.0,167963464.0,167495139.0,39534732.0,127960407.0,-7377718.943476677,13495904.0,69810548.0,18133158.0,51677390.0,468325.0
2013-11-08,3987798639.0,3848905475.0,231749471.0,231270156.0,124106307.0,107163849.0,11371246.049123526,10129799.0,82726508.0,13757231.0,68969277.0,479315.0
2013-11-09,4068379896.0,3987798639.0,126467028.0,125980699.0,36733104.0,89247595.0,-27972855.59370649,10908069.0,34977702.0,7874091.0,27103611.0,486329.0
2013-11-10,4147899723.0,4068379896.0,164813471.0,164328004.0,48481839.0,115846165.0,19626470.94526124,21808380.0,63485264.0,25181514.0,38303750.0,485467.0
2013-11-11,4068761211.0,4147899723.0,147986439.0,147425452.0,69094170.0,78331282.0,139360335.74686635,180655486.0,46469465.0,7155297.0,39314168.0,560987.0
2013-11-12,4085967334.0,4068761211.0,148469647.0,147913613.0,75656414.0,72257199.0,-17560925.3514992,12308127.0,118955397.0,13535932.0,105419465.0,556034.0
2013-11-13,4181400870.0,4085967334.0,174554976.0,174000238.0,104660075.0,69340163.0,-45045093.213496804,14898738.0,64222702.0,36973694.0,27249008.0,554738.0
2013-11-14,4296842778.0,4181400870.0,167996058.0,167462695.0,85700589.0,81762106.0,-34350858.809919715,8088009.0,44466141.0,22737277.0,21728864.0,533363.0
2013-11-15,4362903228.0,4296842778.0,124270704.0,123661256.0,44129861.0,79531395.0,-19647496.199452043,9874031.0,48336223.0,13669346.0,34666877.0,609448.0
2013-11-16,4451992661.0,4362903228.0,118085705.0,117530834.0,62614420.0,54916414.0,-24359505.9842093,7299663.0,21696609.0,15626737.0,6069872.0,554871.0
2013-11-17,4521421128.0,4451992661.0,111786622.0,111233475.0,45938489.0,65294986.0,-15560366.58781755,10008509.0,32349646.0,17699482.0,14650164.0,553147.0
2013-11-18,4580270823.0,4521421128.0,195766477.0,195210552.0,94427782.0,100782770.0,51040713.3610239,14312742.0,122604040.0,41227427.0,81376613.0,555925.0
2013-11-19,4641328007.0,4580270823.0,131365419.0,130801756.0,47990602.0,82811154.0,-37381737.896651566,14639949.0,55668286.0,15545895.0,40122391.0,563663.0
2013-11-20,4720539791.0,4641328007.0,166163002.0,165560984.0,56087750.0,109473234.0,9417118.615530431,13264281.0,73686937.0,22879788.0,50807149.0,602018.0
2013-11-21,4866972767.0,4720539791.0,221166938.0,220554500.0,118123549.0,102430951.0,5113708.297792077,8839246.0,65894716.0,16100622.0,49794094.0,612438.0
2013-11-22,4912783533.0,4866972767.0,128528687.0,127901717.0,42947137.0,84954580.0,801525.837317586,20387183.0,62330738.0,24678325.0,37652413.0,626970.0
2013-11-23,4953010420.0,4912783533.0,89109018.0,88464354.0,28994052.0,59470302.0,-10232195.126274943,6482889.0,42399242.0,11475436.0,30923806.0,644664.0
2013-11-24,4969849464.0,4953010420.0,102394991.0,101754797.0,57943382.0,43811415.0,15405125.136467457,7319621.0,78236326.0,9204891.0,69031435.0,640194.0
2013-11-25,5046879939.0,4969849464.0,147143602.0,146505434.0,74040394.0,72465040.0,-44762127.65130782,23796084.0,46317043.0,9657210.0,36659833.0,638168.0
2013-11-26,5239114658.0,5046879939.0,258037702.0,257385328.0,167619964.0,89765364.0,-21143552.539651155,16533187.0,49269796.0,10910790.0,38359006.0,652374.0
2013-11-27,5287759288.0,5239114658.0,134774128.0,134089685.0,57779508.0,76310177.0,15092585.258384109,13441519.0,72687979.0,8395361.0,64292618.0,684443.0
2013-11-28,5366066122.0,5287759288.0,139760425.0,139046863.0,58319586.0,80727277.0,-8676584.144528449,12326030.0,49127561.0,20095247.0,29032314.0,713562.0
2013-11-29,5364620300.0,5366066122.0,122536344.0,121810671.0,43456530.0,78354141.0,49344958.86838019,12980677.0,111001489.0,15313495.0,95687994.0,725673.0
2013-11-30,5361825481.0,5364620300.0,116865492.0,116137403.0,58697397.0,57440006.0,46510916.12370193,10367540.0,109292771.0,21919187.0,87373584.0,728089.0
2013-12-01,5405083240.0,5361825481.0,137889992.0,137174775.0,59786618.0,77388157.0,-11824083.991740704,20461768.0,74170465.0,15707290.0,58463175.0,715217.0
2013-12-02,5621931412.0,5405083240.0,345313258.0,344606438.0,181458812.0,163147626.0,3842573.5304886103,31233938.0,97231148.0,47382011.0,49849137.0,706820.0
2013-12-03,5788936223.0,5621931412.0,268666856.0,267952466.0,96712045.0,171240421.0,-14651253.780459404,25720023.0,75942022.0,22917759.0,53024263.0,714390.0
2013-12-04,5938411266.0,5788936223.0,219456372.0,218681591.0,102384322.0,116297269.0,-30910365.534460783,15845867.0,54135462.0,7852080.0,46283382.0,774781.0
2013-12-05,6010979734.0,5938411266.0,190825287.0,190022709.0,69146648.0,120876061.0,43918413.77824736,13825962.0,104430857.0,39525525.0,64905332.0,802578.0
2013-12-06,6080551322.0,6010979734.0,152197159.0,151391317.0,55634193.0,95757124.0,-26565965.98990333,10624967.0,72000604.0,27086231.0,44914373.0,805842.0
2013-12-07,6147517880.0,6080551322.0,138882605.0,138063886.0,70946815.0,67117071.0,-2185229.7222869396,14079254.0,57836793.0,7621422.0,50215371.0,818719.0
2013-12-08,6196090491.0,6147517880.0,124886903.0,124072382.0,39666888.0,84405494.0,-9255833.273015976,19207555.0,57106737.0,7934169.0,49172568.0,814521.0
2013-12-09,6237388004.0,6196090491.0,174652812.0,173818023.0,58079956.0,115738067.0,19064713.305838466,20902701.0,112452598.0,12725637.0,99726961.0,834789.0
2013-12-10,6269712275.0,6237388004.0,179471612.0,178632183.0,64157045.0,114475138.0,36586680.12341249,15768961.0,131378380.0,27083516.0,104294864.0,839429.0
2013-12-11,6399314660.0,6269712275.0,239916977.0,239051211.0,138677071.0,100374140.0,-5648258.603377223,16209163.0,94105429.0,32858604.0,61246825.0,865766.0
2013-12-12,6447584392.0,6399314660.0,140360007.0,139456440.0,37802740.0,101653700.0,-9517410.592637897,44454483.0,47635792.0,11324110.0,36311682.0,903567.0
2013-12-13,6521478868.0,6447584392.0,164672690.0,163756758.0,51626995.0,112129763.0,-16107489.754467487,31197293.0,59580921.0,23943149.0,35637772.0,915932.0
2013-12-14,6598289813.0,6521478868.0,129045596.0,128124144.0,60894040.0,67230104.0,-27044062.27214682,15765191.0,36469460.0,13547421.0,22922039.0,921452.0
2013-12-15,6749415054.0,6598289813.0,205882387.0,204965245.0,126617857.0,78347388.0,-24454085.953019023,18057269.0,36699877.0,8502234.0,28197643.0,917142.0
2013-12-16,6789747659.0,6749415054.0,196489931.0,195558740.0,76785117.0,118773623.0,48035067.63174307,32671212.0,123486114.0,31097965.0,92388149.0,931191.0
2013-12-17,6867190613.0,6789747659.0,193980797.0,193053100.0,62804752.0,130248348.0,-6292350.986523867,12025370.0,104512473.0,14476061.0,90036412.0,927697.0
2013-12-18,6845185545.0,6867190613.0,180215804.0,179244717.0,44534059.0,134710658.0,96132167.31159425,10725473.0,191495399.0,50257836.0,141237563.0,971087.0
2013-12-19,6914793558.0,6845185545.0,233631357.0,232618878.0,97470048.0,135148830.0,30267625.93330407,15536057.0,148487287.0,21715384.0,126771903.0,1012479.0
2013-12-20,6894981995.0,6914793558.0,133867400.0,132849845.0,39915508.0,92934337.0,5689998.966924667,19964515.0,133714448.0,33286473.0,100427975.0,1017555.0
2013-12-21,6923831180.0,6894981995.0,112000779.0,110979622.0,43066009.0,67913613.0,-31504487.620476007,10610110.0,72541484.0,22399613.0,50141871.0,1021157.0
2013-12-22,6994376148.0,6923831180.0,154543217.0,153531785.0,70446218.0,83085567.0,-25643179.81550622,20715917.0,63282332.0,16987033.0,46295299.0,1011432.0
2013-12-23,7054645270.0,6994376148.0,198747367.0,197669761.0,70138872.0,127530889.0,-246850.7716705799,24846016.0,113632229.0,40662170.0,72970059.0,1077606.0
