2014-04-07,67458969.0
2014-04-08,157833926.0
2014-04-09,28577416.0
2014-04-10,3219895.0
2014-04-11,-148737578.0
2014-04-12,-60187829.0
2014-04-13,30530932.0
2014-04-14,101680284.0
2014-04-15,118827962.0
2014-04-16,-40833393.0
2014-04-17,-32055191.0
2014-04-18,-116492264.0
2014-04-19,29428983.0
2014-04-20,-77469837.0
2014-04-21,109875138.0
2014-04-22,-15885910.0
2014-04-23,28428550.0
2014-04-24,4681584.0
2014-04-25,-97431459.0
2014-04-26,-69302017.0
2014-04-27,-4787464.0
2014-04-28,178099321.0
2014-04-29,5669832.0
2014-04-30,-70515774.0
2014-05-01,-67046224.0
2014-05-02,-67708848.0
2014-05-03,59758230.0
2014-05-04,117993074.0
2014-05-05,67836587.0
2014-05-06,-52921421.0
2014-05-07,99324790.0
2014-05-08,-24488762.0
2014-05-09,-111359747.0
2014-05-10,5761162.0
2014-05-11,-104816108.0
2014-05-12,142684534.0
2014-05-13,-49867104.0
2014-05-14,30233029.0
2014-05-15,7892567.0
2014-05-16,-81399666.0
2014-05-17,-60983555.0
2014-05-18,-6564226.0
2014-05-19,94658288.0
2014-05-20,194877373.0
2014-05-21,-156155581.0
2014-05-22,46836827.0
2014-05-23,-95090354.0
2014-05-24,-89472941.0
2014-05-25,6870272.0
2014-05-26,177947342.0
2014-05-27,-45841313.0
2014-05-28,-22914742.0
2014-05-29,44415050.0
2014-05-30,-94002162.0
2014-05-31,-79724032.0
2014-06-01,36666106.0
2014-06-02,-25270373.0
2014-06-03,112668060.0
2014-06-04,3573282.0
2014-06-05,105581823.0
2014-06-06,-78628667.0
2014-06-07,-113611905.0
2014-06-08,114369274.0
2014-06-09,63943105.0
2014-06-10,-12082777.0
2014-06-11,-26370144.0
2014-06-12,4703732.0
2014-06-13,-115441415.0
2014-06-14,-35349240.0
2014-06-15,-15494404.0
2014-06-16,221228358.0
2014-06-17,-116957791.0
2014-06-18,64912016.0
2014-06-19,3346378.0
2014-06-20,-87026557.0
2014-06-21,-73583344.0
2014-06-22,-30818367.0
2014-06-23,85046851.0
2014-06-24,13223096.0
2014-06-25,19212435.0
2014-06-26,32964838.0
2014-06-27,-33345336.0
2014-06-28,-110456542.0
2014-06-29,4975379.0
2014-06-30,175252572.0
2014-07-01,50374641.0
2014-07-02,127066.0
2014-07-03,-86661176.0
2014-07-04,-86244805.0
2014-07-05,-42266042.0
2014-07-06,30185229.0
2014-07-07,72613822.0
2014-07-08,-47942744.0
2014-07-09,53765452.0
2014-07-10,5090366.0
2014-07-11,-74424900.0
2014-07-12,-31026678.0
2014-07-13,2115542.0
2014-07-14,75037639.0
2014-07-15,80012488.0
2014-07-16,60080128.0
2014-07-17,-141878860.0
2014-07-18,-44051685.0
2014-07-19,1358428.0
2014-07-20,-33868719.0
2014-07-21,201639290.0
2014-07-22,-135004461.0
2014-07-23,22377761.0
2014-07-24,11582586.0
2014-07-25,-95403392.0
2014-07-26,-53373035.0
2014-07-27,23138198.0
2014-07-28,220356505.0
2014-07-29,-143669710.0
2014-07-30,-18175774.0
2014-07-31,-18188356.0
2014-08-01,183155819.0
2014-08-02,-185792605.0
2014-08-03,-15266733.0
2014-08-04,156815487.0
2014-08-05,64139986.0
2014-08-06,-105959854.0
2014-08-07,-41174542.0
2014-08-08,-13742757.0
2014-08-09,-73640953.0
2014-08-10,99272106.0
2014-08-11,72015601.0
2014-08-12,-73056798.0
2014-08-13,3012946.0
2014-08-14,-3803959.0
2014-08-15,-13151040.0
2014-08-16,-29491884.0
2014-08-17,-65081465.0
2014-08-18,148520875.0
2014-08-19,-32097173.0
2014-08-20,41976719.0
2014-08-21,-56615175.0
2014-08-22,-5447461.0
2014-08-23,-104904029.0
2014-08-24,-11216543.0
2014-08-25,179378739.0
2014-08-26,-2629134.0
2014-08-27,-4750288.0
2014-08-28,-57112050.0
2014-08-29,22471962.0
2014-08-30,-67845941.0
2014-08-31,75381441.0
